"year","artist","songs","lyrics"
"2017","postmalone","congratulations","mm mmm yah mm mmm yah hey momma called see tv son said shit done changed ever since dreamed ever since young said would nothing always say congratulations uh worked hard forgot vacation uh huh aingt never dedication uh people hating say changed look made uh yeah made uh never friendly yeah im jumping bentley yeah know sound dramatic yeah know yeah money im savage yeah itching like addict yeah im surrounded twenty bad bitches yeah didnt know last year yeah everyone wanna act like important yeah mean nothing saw dough yeah everyone counting drop ball yeah everything custom like im border yah fuck winning put lighters sky could make cents got millions mind coming bullshit put side balling since baby could see eyes momma called see tv son said shit done changed ever since dreamed ever since young said would nothing always say congratulations worked hard forgot vacation ooh aingt never dedication uh ayy people hating say changed look made uh yeah made uh yah patient yah uh patient ayy uh scream made made everywhere go say gratulation uh young nigga young nigga graduation yah pick rock ball baby ball im looking someone call baby brr right got situation ayy never old ben franklins cash big rings champagne ooh champagne life like ball game ball game instead im trap though trap though pot big call super bowl super bowl super bowl call hoes brr get rolls skrrt top floor lifestyle top huncho post yah ayy malone ayy gotta play phone ayy know im ayy huncho houdini gone ayy momma called see tv son said shit done changed ever since dreamed ever since young said would nothing always say congratulations ayy uh worked hard forgot vacation uh huh ooh aingt never dedication ayy uh people hating say changed look made uh yeah made ayy hey"
"2017","chainsmokers","closer","hey fine met drink much thats issue im ok hey tell friends nice meet hope never see know breaks heart moved city broke car four years calls youre looking pretty hotel bar cant stop cant stop baby pull closer back seat rover know cant afford bite tattoo shoulder pull sheets right corner mattress stole roommate back boulder aingt ever getting older aingt ever getting older aingt ever getting older look good day met forget left insane stay play blink 182 song beat death tucson ok know breaks heart moved city broke car four years call im looking pretty hotel bar cant stop cant stop baby pull closer back seat rover know cant afford bite tattoo shoulder pull sheets right corner mattress stole roommate back boulder aingt ever getting older aingt ever getting older aingt ever getting older baby pull closer back seat rover know cant afford bite tattoo shoulder pull sheets right corner mattress stole roommate back boulder aingt ever getting older aingt ever getting older aingt ever getting older aingt ever getting older aingt ever getting older aingt ever getting older aingt ever getting older aingt ever getting older aingt ever getting older aingt ever getting older aingt ever getting older"
"2017","imaginedragons","believer","first things first ima say words inside head im fired tired way things oh ooh way things oh ooh second things second dont tell think could im one sail im master sea oh ooh master sea oh ooh broken young age taking sulking masses writing poems look took shook feeling singing heartache pain taking message veins speaking lesson brain seeing beauty pain made made believer pain break build believer pain oh let bullets fly oh let rain life love drive came pain made made believer third things third send prayer ones hate youve heard turned spirit dove oh ooh spirit oh ooh choking crowd building rain cloud falling like ashes ground hoping feelings would drown never ever lived ebbing flowing inhibited limited till broke open rained rained like pain made made believer pain break build believer pain oh let bullets fly oh let rain life love drive came pain made made believer last things last grace fire flames youre face future blood veins oh ooh blood veins oh ooh never ever lived ebbing flowing inhibited limited till broke open rained rained like pain made made believer pain break build believer pain oh let bullets fly oh let rain life love drive came pain made made believer"
"2017","kendricklamar","humble","wicked weakness gotta see way yeah nobody pray day way yeah aye remember syrup sandwiches crime allowances finesse nigga counterfeits im counting parmesan accountant lives fact im downing duse boo bae tastes like kool aid analysts girl buy ass world paystub ooh pussy good wont sit taste bloods get way petty let extras pull block break playing tetris pm funk piss per diem gotta hate em funk quit bm still ride mercedes funk quit season still greatest funk left stroke went viral right stroke put lil baby spiral soprano c like keep high note levels know bitch humble hol bitch sit hol lil bitch hol lil bitch humble hol bitch sit sit hol lil bitch humble bitch hol hol hol hol bitch sit lil bitch hol lil bitch humble hol bitch sit hol hol hol hol humble hol hol hol hol lil bitch sit hol lil bitch humble hol bitch sit hol sit lil bitch sit lil bitch humble hol hol hol hol lil bitch sit hol lil bitch humble hol bitch sit hol hol hol hol nigga thinking fronting man get fuck stage im sandman get fuck dick aingt right make play fucking whole life im fucking sick tired photoshop show something natural like afro richard pryor show something natural like ass stretch marks still take right mammas couch polo socks aye shit way crazy aye amaze aye blew cool ac aye obama paged aye dont fabricate aye yall faking aye stay modest bout aye elaborate aye grey poupon evian ted talk aye watch soul speak let meds talk aye kill nigga wont alcohol aye im realest nigga bitch humble hol bitch sit hol lil bitch hol lil bitch humble hol bitch sit sit hol lil bitch humble bitch hol hol hol hol bitch sit lil bitch hol lil bitch humble hol bitch sit hol hol hol hol humble hol hol hol hol lil bitch sit hol lil bitch humble hol bitch sit hol sit lil bitch sit lil bitch humble hol hol hol hol lil bitch sit hol lil bitch humble hol bitch sit hol hol hol hol"
"2017","chainsmokers","somethingjustlikethis","ive reading books old legends myths achilles gold hercules gifts spidermans control batman fists clearly dont see upon list said whered wanna go much wanna risk im looking somebody superhuman gifts superhero fairytale bliss something turn somebody kiss want something like doo oh want something like doo oh want something like want something like ive reading books old legends myths testaments told moon eclipse superman unrolls suit lifts im kind person fits said whered wanna go much wanna risk im looking somebody superhuman gifts superhero fairytale bliss something turn somebody miss want something like want something like oh want something like doo oh want something like doo whered wanna go much wanna risk im looking somebody superhuman gifts superhero fairytale bliss something turn somebody kiss want something like oh want something like oh want something like oh want something like"
"2017","migos","badandboujee","know young rich niggas know never really old money got whole lot new money though hah young metro dont trust im gon shoot ya hey raindrop drop top drop top smoking cookie hotbox cookie fucking bitch thot cooking dope crockpot pot came nothing something nigga hey dont trust nobody grip trigger nobody call gang come get gang cry river give tissue hey bitch bad boujee bad cooking dope uzi blaow niggas savage ruthless savage got 30s 100 rounds grrah bitch bad boujee bad cooking dope uzi dope niggas savage ruthless hey got 30s 100 rounds glah offset whoa rackings rackings got backends backends im riding around coupe take bitch right bitch im dog woof grrr beat ho walls loose hey hop frog whoa skrt tell bitch dont come come swear niggas hey hate devil keep jumping jumping bankrolls keep company cash ay yeah pull ghosts yeah woo diamonds choker glah holding fire holster blaow rick ruler diamonds cooler rollie mueller hey dabbing em like usual dab magic brick voodoo magic court side bad bitch send bitch uber go im young rich plus im boujee hey im stupid keep uzi rrrah rackings rackings got backends backends money making back ache niggas got low act rate act north yeah way north fat cookie blunt ash tray cookie two bitches national smash day smash hop lamb drag race skrt let birds take bath bae brrrrr raindrop drip drop top drop top smoking cookie hotbox cookie fucking bitch thot cooking dope crockpot pot came nothing something nigga hey dont trust nobody grip trigger nobody call gang come get gang cry river give tissue hey bitch bad boujee bad cooking dope uzi blaow niggas savage ruthless savage got 30s 100 rounds grrah bitch bad boujee bad cooking dope uzi dope niggas savage ruthless hey got 30s 100 rounds glah pour four im dropping muddy outer space kid cudi drank introduce bitch ass wifey know sluttin broke brick nutty buddy nigga ducking dont move fast might shoot huh draco bad boujee draco im always hanging shooters brrah might posted somewhere secluded private still playing pots pans call quavo ratatouille run sack call boobie run im stage show boobies ay ice neck im coolest ice hop suicide uzi pew pull pull pull hop drugs cooler skrt im cooking im cooking im whipping im whipping rock let lock lock gave 10 racks told go shopping spend pop ten bitches fuck suck dick busting instagram get cloud uh yeah way float track like segway go yeah way used trap subway trapping yeah way young nigga trap ak rrrah yeah way big dyke ho get macy gray hey raindrop drip drop top drop top smoking cookie hotbox cookie fucking bitch thot cooking dope crockpot pot came nothing something nigga hey dont trust nobody grip trigger nobody call gang come get gang cry river give tissue hey bitch bad boujee bad cooking dope uzi blaow niggas savage ruthless savage got 30s 100 rounds grrah bitch bad boujee bad cooking dope uzi dope niggas savage ruthless hey got 30s 100 rounds glah yeah bitch bad bone ay wait niggas watching swear god clones yeah hey huh switching hoes like flows switching flows like clothes like keep shooting gun dont reload oh wont fuck crew cause money come roof drive rari bitch got roof skrt wait kind rari 458 damn niggas hate hate try hide shoot gate look go strip club make rain much money use rakes count 100 000 face face yeah put 300 right safe met today oh talk like knew yeah go sleep jacuzzi yeah waking right two piece yeah counting paper like loose leaf yeah getting chicken blue cheese yeah boy fat like collar snaking swear god gucci ay know winning yeah losing try play song aingt move saw girl choose yeah raindrop drop top drop top smoking cookie hotbox cookie fucking bitch thot cooking dope crockpot pot came nothing something nigga hey dont trust nobody grip trigger nobody call gang come get gang cry river give tissue hey bitch bad boujee bad cooking dope uzi blaow niggas savage ruthless savage got 30s 100 rounds grrah bitch bad boujee bad cooking dope uzi dope niggas savage ruthless hey got 30s 100 rounds glah"
"2017","samhunt","bodylikeabackroad","got girl southside got braids hair first time seen walk man bout fell chair get number took like six weeks go way back like cadillac seats body like back road driving eyes closed know every curve like back hand fifteen thirty aingt hurry ima take slow fast way fit blue jeans dont need belt turn em inside dont need help got hips like honey thick sweet aingt curves like downtown streets body like back road driving eyes closed know every curve like back hand fifteen thirty aingt hurry ima take slow fast boondocks breeze birds tangled tall grass lips highway heaven headed south smile get get every inch mile body like back road driving eyes closed know every curve like back hand fifteen thirty aingt hurry ima take slow fast ima take slow fast body like back road driving eyes closed got braids hair know every curve like back hand"
"2017","edsheeran","shapeofyou","club isnt best place find lover bar go mmmm friends table shots drinking fast talk slow mmmm come start conversation trust ill give chance mmmm take hand stop put van man jukebox start dance im singing like girl know want love love handmade somebody like come follow lead may crazy dont mind say boy lets talk much grab waist put body come follow lead come follow lead mmmm im love shape push pull like magnet although heart falling im love body last night room bedsheets smell like every day discovering something brand new im love body oh oh oh oh im love body oh oh oh oh im love body oh oh oh oh im love body every day discovering something brand new im love shape one week let story begin going first date mmmm thrifty go eat fill bag fill plate mmmm talk hours hours sweet sour family okay mmmm leave get taxi kiss backseat tell driver make radio play im singing like girl know want love love handmade somebody like come follow lead may crazy dont mind say boy lets talk much grab waist put body come follow lead come follow lead mmmm im love shape push pull like magnet although heart falling im love body last night room bedsheets smell like every day discovering something brand new im love body oh oh oh oh im love body oh oh oh oh im love body oh oh oh oh im love body every day discovering something brand new im love shape come baby come come baby come come baby come come baby come come baby come come baby come come baby come come baby come im love shape push pull like magnet although heart falling im love body last night room bedsheets smell like every day discovering something brand new im love body come baby come come baby come im love body come baby come come baby come im love body come baby come come baby come im love body every day discovering something brand new im love shape"
"2017","luisfonsi","despacitoremix","coming direction thankful blessing yeah turn every situation heaven yeah oh sunrise darkest day got feeling kind way make wanna savour every moment slowly fit tailor made love put got key know turn way nibble ear words wanna hear baby take slow last long oh eres el imn y yo soy el metal voy acercando y voy armando el plan slo con pensarlo se acelera el pulso oh yeah ya est gustando ms de lo normal todos mis sentidos van pidiendo ms esto hay que tomarlo sin ningn apuro despacito quiero respirar tu cuello despacito deja que te diga cosas al odo para que te acuerdes si ests conmigo despacito quiero desnudarte besos despacito firmo en las paredes de tu laberinto y hacer de tu cuerpo todo un manuscrito sube quiero ver bailar tu pelo quiero ser tu ritmo que le ensees mi boca tus lugares favoritos favorito baby djame sobrepasar tus zonas de peligro hasta provocar tus gritos y que olvides tu apellido si te pido un beso ven dmelo yo que ests pensndolo llevo tiempo intentndolo mami esto es dando y dndolo sabes que tu corazn conmigo te hace bang sabes que esa beba est buscando de mi bang ven prueba de mi boca para ver cmo te sabe quiero ver cunto amor ti te cabe yo tengo prisa yo quiero dar el viaje empecemos lento despus salvaje pasito pasito suave suavecito nos vamos pegando poquito poquito cuando besas con esa destreza veo que eres malicia con delicadeza pasito pasito suave suavecito nos vamos pegando poquito poquito y es que esa belleza es un rompecabezas pero pa montarlo aqu tengo la pieza oye despacito quiero respirar tu cuello despacito deja que te diga cosas al odo para que te acuerdes si ests conmigo despacito quiero desnudarte besos despacito firmo en las paredes de tu laberinto y hacer de tu cuerpo todo un manuscrito sube quiero ver bailar tu pelo quiero ser tu ritmo que le ensees mi boca tus lugares favoritos favorito baby djame sobrepasar tus zonas de peligro hasta provocar tus gritos y que olvides tu apellido despacito puerto rico wanna hear screaming ay bendito move forever cuando est contigo bilalo pasito pasito suave suavecito nos vamos pegando poquito poquito que le ensees mi boca tus lugares favoritos favorito baby pasito pasito suave suavecito nos vamos pegando poquito poquito hasta provocar tus gritos fonsi y que olvides tu apellido dy despacito"
"2018","postmalone","rockstar","hahahahaha tank god ayy ive fucking hoes popping pillies man feel like rockstar star ayy brothers got gas always smoking like rasta fucking call uzi show man shottas homies pull block make thing go grrrata ta pow ayy switch whip came back black im starting saying rest peace bon scott ayy close door blowing smoke ask light fire like im morrison ayy act fool stage prolly leave fucking show cop car ayy shit legendary threw tv window montage cocaine table liquor pouring dont give damn dude girlfriend groupie tryna get saying im band ayy acting outta pocket tryna grab pants hundred bitches trailer say aingt got man brought friend yeah ayy ive fucking hoes popping pillies man feel like rockstar star ayy brothers got gas always smoking like rasta fucking call uzi show man shottas homies pull block make thing go grrrata ta pow ive hills fucking superstars feeling like popstar 21 dranking henny bad bitches jumping pool aingt got bra bra hit back pulling tracks screaming mas yeah like savage got 12 car garage got 6 cars 21 aingt caking kiss kiss wifey say im looking like whole snack big snack green hundreds safe got old racks old racks la bitches always asking coke living like rockstar smash cop car sweeter pop tart know hard done made hot chart member used trap hard living like rockstar im living like rockstar ayy ive fucking hoes popping pillies man feel like rockstar star ayy brothers got gas always smoking like rasta fucking call uzi show man shottas homies pull block make thing go grrrata ta pow star rockstar star rockstar feel like rock rockstar feel like"
"2018","zedd","themiddle","take seat right sat stairs stay leave cabinets bare im unaware got mess got aggressive know meant good intentions pull closer dont pull close dont come cant let go oh baby dont meet middle im losing mind little dont meet middle middle baby dont meet middle im losing mind little dont meet middle middle take step back minute kitchen floors wet taps still running dishes broken get mess got aggressive know meant good intentions pull closer dont pull close dont come cant let go oh baby dont meet middle im losing mind little dont meet middle middle looking cant lie pouring admission regardless objection pride need skin come pull oh baby dont meet middle im losing mind little dont meet middle middle baby dont meet middle oh yeah im losing mind little dont meet middle oh middle baby dont meet middle baby im losing mind little dont meet middle middle"
"2018","drake","godsplan","wishing wishing wishing wishing wishing yeah moving calm dont start trouble tryna keep peaceful struggle dont pull 6 cuddle know like loving dont wanna die miss yes see things wishing hope got brothers outlive gon tell story shit different gods plan gods plan hold back sometimes wont yuh feel good sometimes dont ayy dont finessed weston road ayy nessed might go god yeah wait go hard southside g yeah wait make sure north side eat still bad things lot bad things wishing wishing wishing wishing wishing bad things lot bad things wishing wishing wishing wishing wishing yeah ayy say love tell partly love bed mama im sorry fifty dub even got tatted 81 theyll bring crashers party know turn o2 o3 dog without 40 oli thered magine never met broskies gods plan gods plan cant ayy ayy someone watching shit close yep close ive since scarlett road ayy road ayy might go god yeah wait go hard southside g ayy wait make sure north side eat yeah still bad things lot bad things wishing wishing wishing wishing wishing yeah bad things lot bad things wishing wishing wishing wishing wishing yeah"
"2018","beberexha","meanttobe","baby lay back relax kick pretty feet dash need go nowhere fast lets enjoy right knows road supposed lead got nothing time long youre right next everythings gonna alright meant itll itll baby let meant itll itll baby let wont ride ride see thing goes meant itll itll baby meant dont mean uptight hearts hurt couple times couple guys didnt treat right aingt gon lie aingt gon lie cause im tired fake love show youre made boy make believe whoa hold girl dont know youre beautiful easy see meant itll itll baby let meant itll itll baby let wont ride ride see thing goes meant itll itll baby meant cmon ride ride see thing goes cmon ride ride baby meant maybe maybe dont maybe maybe wont meant itll itll baby let sing bebe meant itll itll cmon baby let lets go wont ride ride see thing goes come ride baby meant itll itll baby meant yeah meant itll itll baby meant meant itll itll baby meant hmm"
"2018","postmalone","psycho","damn ap going psycho lil mama bad like michael cant really trust nobody jewelry roof look like show got diamonds boatload come tony romo clowns bozos ap going psycho lil mama bad like michael cant really trust nobody jewelry roof look like show got diamonds boatload dont act like friend im rolling ends though stuck friend zone tell four five fifth ayy hunnid bands inside shorts dechino shit ayy try stuff dont even fit ayy know shits ever since jit ayy made first million im like shit ayy 30 walk man bitch lit ayy many bottles gave ugly girl sip window benzo get seen rent im like whoa man neck goddamn cold diamonds wet shirt soaked got homies let go oh money thick wont ever fold said hold cant ever tell damn ap going psycho lil mama bad like michael cant really trust nobody jewelry roof look like show got diamonds boatload come tony romo clowns bozos ap going psycho lil mama bad like michael cant really trust nobody jewelry roof look like show got diamonds boatload dont act like friend im rolling ends though ap going psycho rollie going brazy im hitting lil mama wanna babies fifty pinky chain stanky see whip promise take yo bitch dolla riding old school chevy drop top booling thot gon give top one switch make ass drop hey uh take smoke shop gon get high ayy gon hit rodeo dial valentino gon hit pico take im take slums aingt happen overnight diamonds real bright saint laurent jeans still vans though vvss put necklace girl look beautiful tonight stars roof matching jewelry damn ap going psycho lil mama bad like michael cant really trust nobody jewelry roof look like show got diamonds boatload come tony romo clowns bozos ap going psycho lil mama bad like michael cant really trust nobody jewelry roof look like show got diamonds boatload dont act like friend im rolling ends though"
"2018","drake","inmyfeelings","trap trapmoneybenny shit got feelings gotta real yeah kiki love riding say youll never ever leave beside cause want ya need ya im always kb love riding say youll never ever leave beside cause want ya need ya im always look new really still real swear gotta feel try kill gotta make choices running options cause ive going dont know stopping get topping see youve learning get shopping spend like earned popped ex deserved thought one jump confirmed trapmoneybenny buy champagne love henny block like jenny know special girl cause know many resha love riding say youll never ever leave beside cause want ya need ya im always jt love riding say youll never ever leave beside cause want ya need ya im always two bad bitches kissing wraith kissing wraith kiss kissing wraith need black card code safe code safe code safe show neck work fuck netflix chillwhats net worth cause want ya need ya im always yeah bad im always yeah guess whos back im always d al black biggy black biggy black blake d always got new boy nigga trade kiki love riding say youll never ever leave beside cause want need im always kb love riding say youll never ever leave beside cause want ya skate smoke rap let see bring ass bring ass bring ass back b bring ass bring ass bring ass back shawty say nigga cant hit shawty ima hit hit like cant miss let see clap ass youre one love clap ass clap ass bring ass back clap ass youre one love lets go lets go lets go bring ass back trap trapmoneybenny shit got feelings gotta real yup blaqnmild genius digging dont even care need photo drake instagram weak fuck im real shit look"
"2018","edsheeran","perfect","found love darling dive right follow lead well found girl beautiful sweet oh never knew someone waiting cause kids fell love knowing give time darling kiss slow heart eyes youre holding mine baby im dancing dark arms barefoot grass listening favourite song said looked mess whispered underneath breath heard darling look perfect tonight well found woman stronger anyone know shares dreams hope someday ill share home found love carry secrets carry love carry children still kids love fighting odds know well alright time darling hold hand girl ill man see future eyes baby im dancing dark arms barefoot grass listening favourite song saw dress looking beautiful dont deserve darling look perfect tonight baby im dancing dark arms barefoot grass listening favourite song faith see know met angel person looks perfect dont deserve look perfect tonight"
"2018","maroon5","girlslikeyou","spent 24 hours need hours spent weekend getting even ooh spent late nights making things right us good babe roll backwood babe play close cause girls like run round guys like til sundown come need girl like yeah girls like love fun yeah want come need girl like yeah need girl like yeah need girl like spent last night last flight took whole day tryna get way ooh spent daylight tryna make things right us good babe roll backwood babe play close cause girls like run round guys like til sundown come need girl like yeah girls like love fun yeah want come need girl like yeah need girl like yeah need girl like yeah need girl like yeah need girl like maybe 645 maybe im barely alive maybe youve taken shit last time yeah maybe know im drunk maybe know youre one maybe youre thinking better drive oh cause girls like run round guys like til sundown come need girl like yeah cause girls like run round guys like til sundown come need girl like yeah girls like love fun yeah want come need girl like yeah need girl like yeah need girl like"
"2018","camilacabello","havana","havana ooh na ay half heart havana ooh na ay took back east atlanta na oh heart havana ay theres something bout manners uh huh havana ooh na didnt walk came room said theres lot girls cant without knew forever minute summer night june papa says got malo got feeling like ooh knew met loved left got feeling like ooh tell go oh na havana ooh na ay half heart havana ooh na ay took back east atlanta na uh huh oh heart havana ay heart havana ooh na jeffery graduated fresh campus mmm fresh east atlanta manners damn fresh east atlanta bump bumper like traffic jam hey quick pay girl like uncle sam go ay back shawty craving get eating waited shawty caking got bacon wait history making point blank close range b cost million thats thats getting mula pretty baby havana ooh na ay half heart havana ooh na oh ay took back east atlanta na oh oh heart havana heart havana ooh na ooh na oh na take back like ooh na oh na take back like ooh na oh na take back like ooh na oh na take back yeah ay ooh take back havana ooh na half heart havana ooh na oh yeah took back east atlanta na oh heart havana heart havana ay havana ooh na uh huh oh na take back oh na havana ooh na"
"2018","cardi-b","ilikeit","yeah baby like like gotta believe tell said like like gotta believe tell said like like like dollars like diamonds like stunting like shining like million dollar deals wheres pen bitch im signing like balenciagas ones look like socks like going jeweler put rocks watch cha ching like texts exes want second chance like proving niggas wrong say cant cant call cardi bardi banging body spicy mami hot tamale hotter somali fur coat ferrari hop stu jump coupe big dipper top roof flexing bitches hard eating halal driving lam told bitch im sorry bout coins like mario yeah call cardi b run shit like cardio oh damn diamond district jag gang said like like certified know im gang said like like drop top blow brains wouh said like like oh hes handsome whats name yeah wouh said like oh need dollars cha ching said like like beat like piatas said like like tell driver close curtains said like like skrt bad bitch make nervous said like cardi b chambean pero jalan compras toa las jordan bo m las regalan hehe spend club wouh bank yeah new religion bang en latino gang yeah trato de hacer dieta yeah pero es que en el closet tengo mucha grasa wouh ya mud la gucci pa dentro de casa yeh wouh cabrn ti te conocen ni en plaza el diablo llama pero jesucristo abraza amn guerrero como eddie que viva la raza yeh gustan boricuas gustan cubana gusta el acento de las colombianas qu hubo pues como mueve el culo la dominicana qu lo que lo rico que chingan las venezolanas wouh andamos activos perico pin wouh billetes de cien en el maletn ching que retumbe el bajo bobby valentn yeh boo aqu es prohibido amar diles charytn que pal picor les tengo claritn yo llego la disco y se forma el motn rrr diamond district jag gang said like like bad bunny baby beb certified know im gang said like like drop top blow brains wouh said like like oh hes handsome whats name yeah wouh said like oh need dollars cha ching said like like beat like piatas said like like tell driver close curtains said like like skrt bad bitch make nervous said like como celia cruz tengo el azcar azca tu jeva vio y se fue de pecho como jimmy snuka ah te vamos tumbar la peluca y arranca pal carajo cabrn que ti te voa pasar la hookah mis tenis balenciaga reciben en la entrada wouh pa parazzi like im lady gaga wouh y te hagas hey que en cover de billboard visto mi cara hey salgo de tu mente wouh donde quieras que viajes escuchado mi gente yo soy high soy como el testarossa rossa yo soy el que se la vive y tambin el que la goza es la cosa mami es la cosa el que mira sufre y el que toca goza said like like said like like rrr said like like wouh said like like diamond district jag gang said like like certified know im gang said like like drop top blow brains wouh said like like oh hes handsome whats name said like it2019"
"2019","khalid","talk","talk talk going get lost lend thoughts cant get want without knowing ive never felt like apologize im moving far talk talk figure going yeah started right see eyes tell youre wanting whats mind theres reason hide tell something aingt heard oh ive dreaming bout im stop thinking bout talk talk going get lost lend thoughts cant get want without knowing ive never felt like apologize im moving far talk talk figure going oh penthouse view left flowers room make sure leave door unlocked im way swear wont late ill five oclock oh youve dreaming bout im want stop thinking bout talk talk going get lost lend thoughts cant get want without knowing ive never felt like apologize im moving far talk talk figure going figure going"
"2019","marshmello","happier","lately ive ive thinking want happier want happier morning comes see weve become cold light day flame wind fire weve begun every argument every word cant take back cause happened think know way story ends minute want change mind cause dont feel right wanna raise spirits want see smile know means ill leave know means ill leave lately ive ive thinking want happier want happier evening falls im left thoughts image someone else well eating inside ran course pretended ok jump together least swing far away wreck made minute want change mind cause dont feel right wanna raise spirits want see smile know means ill leave know means ill leave lately ive ive thinking want happier want happier ill go ill go go ill go ill go go lately ive ive thinking want happier want happier even though might like think youll happier want happier minute want change mind cause dont feel right wanna raise spirits want see smile know means ill leave know means ill leave lately ive ive thinking want happier want happier ill go ill go go"
"2019","jonasbrothers","sucker","go together better birds feather change weather yeah im feeling heat december youre round ive dancing top cars stumbling bars follow dark cant get enough youre medicine pain tattoo inside brain baby know obvious im sucker say word ill go anywhere blindly im sucker yeah road take know youll find im sucker subliminal things one knows youre making typical break typical rules true im sucker yeah dont complicate yeah cause know know everything cant remember yeah nights dont remember youre round oh yeah ive dancing top cars stumbling bars follow dark cant get enough youre medicine pain tattoo inside brain baby know obvious im sucker say word ill go anywhere blindly im sucker yeah road take know youll find im sucker subliminal things one knows youre making typical break typical rules true im sucker yeah uh im sucker ive dancing top cars stumbling bars follow dark cant get enough youre medicine pain tattoo inside brain baby know obvious im sucker yeah say word ill go anywhere blindly im sucker yeah road take know youll find im sucker subliminal things one knows youre making typical break typical rules true im sucker uh im sucker"
"2019","billieeilish","badguy","white shirt red bloody nose sleeping youre tippy toes creeping around like one knows think youre criminal bruises knees dont say thank please want im wanting soul cynical youre tough guy like really rough guy cant get enough guy chest always puffed guy im bad type make mama sad type make girlfriend mad type might seduce dad type im bad guy duh im bad guy like take control even know dont ill let play role ill animal mommy likes sing along wont sing song reads lyrics shell pity men know youre tough guy like really rough guy cant get enough guy chest always puffed guy im bad type make mama sad type make girlfriend mad type might seduce dad type im bad guy duh im bad guy duh im good bad like get mad guess im pretty glad youre alone said shes scared mean dont see sees maybe cause im wearing cologne im bad guy im bad guy bad guy bad guy im bad guy"
"2019","postmalone","sunflower","ayy ooh ohh ooh ayy ooh ohh needless say keep check bad nevertheless yeah calling quits baby im wreck crash place baby youre wreck needless say im keeping check bad nevertheless calling quits baby im wreck crash place baby youre wreck thinking bad way losing grip screaming face baby dont trip someone took big l dont know felt looking sideways party tilt ooh things cant refuse wanna ride like cruise im tryna lose youre left dust unless stuck ya youre sunflower think love would much youll left dust unless stuck ya youre sunflower youre sunflower every time im leaving dont make easy wish could give reason oh every time im walking hear telling turn around fighting trust wont back even gotta risk right oh know youre scared unknown known dont wanna alone know always come go go control youll left dust unless stuck ya youre sunflower think love would much youll left dust unless stuck ya youre sunflower youre sunflower yeah"
"2019","postmalone","wow","said tired little money need big boy pull 20 inch blades like im lil troy everybody flocking need decoy shawty mixing vodka lacroix yeah g wagen g wagen g wagen g wagen housewives pulling got lot toys 720s bumping fall boy talking shit beginning mm back feeling forgiving forgiving know piss see winning see winning see igloo mouth grinning grinning yeah hunnid bands pocket hunnid deep roll like army get bottles bottles lonely moment show got em saying wow hunnid bands pocket yeah grandmama probably know know get bottles bottles lonely moment show got em saying wow everywhere go hey catch block like im mutombo wow 750 lambo utah snow skrrt trunk front like shit dumbo yeah cut roof like nip tuck pull house big butts turn kitchen counter strip club yeah wow dre came got guap yall appeared wow dropped stoney none yall really cared always say congratulations kid 40 im pouring shit yeah used lot got yup made another hit cause got bored yup always going never punt fourth last call hail mary prescott touchdown ayy hunnid bands pocket hunnid deep roll like army hey get bottles bottles lonely moment show got em saying wow hunnid bands pocket yeah grandmama probably know yeah get bottles bottles lonely moment show got em saying wow show got em saying wow ayy wow saying wow"
"2019","arianagrande","7rings","yeah breakfast tiffanys bottles bubbles girls tattoos like getting trouble lashes diamonds atm machines buy favorite things yeah bad shit sad bitch would thought itd turn savage rather tied calls strings write checks like write sing yeah wrist stop watching neck flossy make big deposits gloss popping like hair gee thanks bought see like want got yeah want got want got want got want got like hair gee thanks bought see like want got yep wearing ring aingt gon mrs bought matching diamonds six bitches id rather spoil friends riches think retail therapy new addiction whoever said money cant solve problems must enough money solve em say one say nah want em happiness price red bottoms smile beaming yeah skin gleaming gleaming way shine know youve seen youve seen bought crib closet want got yeah want got want got want got want got baby like hair gee thanks bought oh yeah see like want got yep yeah receipts looking like phone numbers aingt money wrong number black card business card way setting tone dont mean brag like put bag yeah see racks stacked like ass yeah shoot go store booth make back one loop gimme loot never mind got juice nothing net shoot look neck look jet aingt got enough money pay respect aingt budget im set like thats get yeah want got want got oh yeah want got want got oh yeah like hair gee thanks bought see like want got see yep"
"2019","lilnasx","oldtownroad","know im done yeah im gonna take horse old town road im gonna ride til cant im gonna take horse old town road im gonna ride til cant kio got horses back horse tack attached hat matte black got boots thats black match riding horse ha whip porsche valley aingt porch cant nobody tell nothing cant tell nothing cant nobody tell nothing cant tell nothing riding tractor lean bladder cheated baby go ask life movie bull riding boobies cowboy hat gucci wrangler booty cant nobody tell nothing cant tell nothing cant nobody tell nothing cant tell nothing yeah im gonna take horse old town road im gonna ride til cant im gonna take horse old town road im gonna ride til cant got"
