year,artist,songs,lyrics
2017,imaginedragons,believer,"First things first I'ma say all the words inside my head I'm fired up and tired of the way that things have been, oh ooh The way that things have been, oh ooh  Second things second Don't you tell me what you think that I could be I'm the one at the sail, I'm the master of my sea, oh ooh The master of my sea, oh ooh  I was broken from a young age Taking my sulking to the masses Writing my poems for the few That look at me, took to me, shook to me, feeling me Singing from heartache from the pain Taking my message from the veins Speaking my lesson from the brain Seeing the beauty through the...  Pain! You made me a, you made me a believer, believer Pain! You break me down, you build me up, believer, believer Pain! Oh let the bullets fly, oh let them rain My life, my love, my drive, it came from... Pain! You made me a, you made me a believer, believer  Third things third Send a prayer to the ones up above All the hate that you've heard has turned your spirit to a dove, oh ooh Your spirit up above, oh ooh  I was choking in the crowd Building my rain up in the cloud Falling like ashes to the ground Hoping my feelings, they would drown But they never did, ever lived, ebbing and flowing Inhibited, limited Till it broke open and rained down It rained down, like...  Pain! You made me a, you made me a believer, believer Pain! You break me down, you build me up, believer, believer Pain! Oh let the bullets fly, oh let them rain My life, my love, my drive, it came from... Pain! You made me a, you made me a believer, believer  Last things last By the grace of the fire and the flames You're the face of the future, the blood in my veins, oh ooh The blood in my veins, oh ooh But they never did, ever lived, ebbing and flowing Inhibited, limited Till it broke open and rained down It rained down, like...  Pain! You made me a, you made me a believer, believer Pain! You break me down, you build me up, believer, believer Pain! Oh let the bullets fly, oh let them rain My life, my love, my drive, it came from... Pain! You made me a, you made me a believer, believer"
2017,kendricklamar,humble,"Wicked or weakness, you gotta see this, way (yeah, yeah!)  Nobody pray for me, it been that day for me, way (yeah, yeah!)  Aye, I remember syrup sandwiches and crime allowances Finesse a nigga with some counterfeits But now I'm counting this Parmesan where my accountant lives in fact I'm downing this D'usśe with my boo bae, tastes like Kool-Aid for the analysts Girl, I can buy your ass the world with my paystub Ooh that pussy good, won't you sit it on my taste bloods I get way too petty once you let me do the extras Pull up on your block, then break it down we playing Tetris A.M. to the P.M., P.M. to the A.M. funk Piss out your per diem you just gotta hate 'em, funk If I quit your BM I still ride Mercedes, funk If I quit this season I still be the greatest, funk My left stroke just went viral Right stroke put lil baby in a spiral Soprano C, we like to keep it on a high note It's levels to it, you and I know, bitch be humble  (Hol' up bitch) sit down, (Hol' up lil bitch, hol' up, lil bitch) be humble (Hol' up bitch) sit down (sit down hol' up lil bitch) Be humble (bitch) (Hol' up, hol' up, hol' up, hol' up) bitch sit down Lil bitch (hol' up lil bitch) be humble (Hol' up bitch) sit down (Hol' up, hol' up, hol' up, hol' up) be humble (Hol' up, hol' up, hol' up, hol' up lil bitch) sit down (Hol' up lil bitch) be humble (Hol' up bitch) sit down (hol' up sit down lil bitch) (Sit down lil bitch) be humble (Hol' up, hol' up, hol' up, hol' up lil bitch) bitch, sit down (Hol' up lil bitch) be humble (Hol' up bitch) sit down (Hol' up, hol' up, hol' up, hol' up)  Who that nigga thinking that he fronting on man man (man man) Get the fuck off my stage, I'm the sandman (sandman) Get the fuck off my dick, that ain't right I make a play fucking up your whole life I'm so fucking sick and tired of the Photoshop Show me something natural like afro on Richard Pryor Show me something natural like ass with some stretch marks Still I take you down right on your mamma's couch in polo socks, aye This shit way too crazy, aye You do not amaze me, aye I blew cool from AC, aye Obama just paged me, aye I don't fabricate it, aye Most of ya'll be faking, aye I stay modest bout it, aye She elaborate it, aye This that Grey Poupon, that Evian, that Ted Talk, aye Watch my soul speak, you let the meds talk, aye If I kill a nigga it won't be the alcohol, aye I'm the realest nigga after all, bitch be humble  (Hol' up bitch) sit down, (Hol' up lil bitch, hol' up, lil bitch) be humble (Hol' up bitch) sit down (sit down hol' up lil bitch) Be humble (bitch) (Hol' up, hol' up, hol' up, hol' up) bitch sit down (Lil bitch) (hol' up lil bitch) be humble (Hol' up bitch) sit down (Hol' up, hol' up, hol' up, hol' up) be humble (Hol' up, hol' up, hol' up, hol' up lil bitch) sit down (Hol' up lil bitch) be humble (Hol' up bitch) sit down (hol' up sit down lil bitch) (Sit down lil bitch) be humble (Hol' up, hol' up, hol' up, hol' up lil bitch) bitch, sit down (Hol' up lil bitch) be humble (Hol' up bitch) sit down (Hol' up, hol' up, hol' up, hol' up)"
2017,chainsmokers,somethingjustlikethis,"I've been reading books of old The legends and the myths Achilles and his gold Hercules and his gifts Spiderman's control And Batman with his fists And clearly I don't see myself upon that list  But she said, ""Where'd you wanna go? How much you wanna risk? I'm not looking for somebody With some superhuman gifts Some superhero Some fairytale bliss Just something I can turn to Somebody I can kiss I want something just like this""  Doo-doo-doo, doo-doo-doo Doo-doo-doo, doo-doo Doo-doo-doo, doo-doo-doo Oh, I want something just like this Doo-doo-doo, doo-doo-doo Doo-doo-doo, doo-doo Doo-doo-doo, doo-doo-doo  Oh, I want something just like this I want something just like this  I've been reading books of old The legends and the myths The testaments they told The moon and its eclipse And Superman unrolls A suit before he lifts But I'm not the kind of person that it fits  She said, ""Where'd you wanna go? How much you wanna risk? I'm not looking for somebody With some superhuman gifts Some superhero Some fairytale bliss Just something I can turn to Somebody I can miss I want something just like this I want something just like this""  Oh, I want something just like this Doo-doo-doo, doo-doo-doo Doo-doo-doo, doo-doo Doo-doo-doo, doo-doo-doo Oh, I want something just like this Doo-doo-doo, doo-doo-doo Doo-doo-doo, doo-doo Doo-doo-doo, doo-doo-doo  Where'd you wanna go? How much you wanna risk? I'm not looking for somebody With some superhuman gifts Some superhero Some fairytale bliss Just something I can turn to Somebody I can kiss I want something just like this  Oh, I want something just like this Oh, I want something just like this Oh, I want something just like this"
2017,migos,badandboujee,"You know young rich niggas You know so we never really had no old money We got a whole lot of new money though, hah (If Young Metro don't trust you I'm gon' shoot ya) Hey  Raindrop, drop, drop top (drop top) Smokin' on cookie in the hotbox (cookie) Fuckin' on your bitch she a thot, thot, thot Cookin' up dope in the crockpot (pot) We came from nothin' to somethin' nigga (hey) I don't trust nobody grip the trigger (nobody) Call up the gang, and they come and get you (gang) Cry me a river, give you a tissue (hey) My bitch is bad and boujee (bad) Cookin' up dope with a Uzi (blaow) My niggas is savage, ruthless (savage) We got 30's and 100 rounds too (grrah) My bitch is bad and boujee (bad) Cookin' up dope with a Uzi (dope) My niggas is savage, ruthless (hey) We got 30's and 100 rounds too (glah)  Offset, whoa, whoa, whoa, whoa, whoa Rackings on rackings, got backends on backends I'm ridin' around in a coupe (coupe) I take your bitch right from you (you) Bitch I'm a dog, woof (grrr) Beat that ho walls loose (hey) Hop in the frog, whoa (skrt) I tell that bitch don't come for me (come for me) I swear these niggas is under me (hey) They hate and the devil keep jumpin' me (jumpin' me) Bankrolls on me keep me company (cash) Ay, we do the most, yeah Pull up in Ghosts, yeah (woo) My diamonds a choker (glah) Holdin' the fire with no holster (blaow) Rick The Ruler, diamonds cooler (cooler) This a Rollie not a Mueller (hey) Dabbin' on 'em like the usual (dab) Magic with the brick, do voodoo (magic) Court side with a bad bitch (bitch) Then I send the bitch through Uber (go) I'm young and rich and plus I'm boujee (hey) I'm not stupid so I keep the Uzi (rrrah) Rackings on rackings, got backends on backends So my money makin' my back ache You niggas got a low Act' rate (Act') We from the North, yeah that way (North) Fat cookie blunt in the ash tray (cookie) Two bitches, just national smash day (smash) Hop in the Lamb', have a drag race (skrt) I let them birds take a bath bae (brrrrr)  Raindrop, drip, drop top (drop top) Smokin' on cookie in the hotbox (cookie) Fuckin' on your bitch she a thot, thot, thot (thot) Cookin' up dope in the crockpot (pot) We came from nothin' to somethin' nigga (hey) I don't trust nobody grip the trigger (nobody) Call up the gang, and they come and get you (gang) Cry me a river, give you a tissue (hey) My bitch is bad and boujee (bad) Cookin' up dope with a Uzi (blaow) My niggas is savage, ruthless (savage) We got 30's and 100 rounds too (grrah) My bitch is bad and boujee (bad) Cookin' up dope with a Uzi (dope) My niggas is savage, ruthless (hey) We got 30's and 100 rounds too (glah)   Pour a four, I'm droppin' muddy Outer space, KiD CuDi (drank) Introduce me to your bitch-ass wifey and we know she sluttin Broke a brick down, nutty buddy, now that nigga ducking Don't move too fast I might shoot you (huh?) Draco bad and boujee (Draco) I'm always hangin' with shooters (brrah) Might be posted somewhere secluded (private) Still be playin' with pots and pans, call me Quavo Ratatouille Run with that sack, call me Boobie (run with it) When I'm on stage show me boobies (ay) Ice on my neck, I'm the coolest (ice) Hop out the suicide with the Uzi (pew-pew-pew) I pull up, I pull up, I pull up I hop out with all of the drugs in the cooler (skrt) I'm cookin', I'm cookin', I'm whippin', I'm whippin' into a rock up, let it lock up (lock up) I gave her 10 racks, I told her go shoppin' and spend it all at the pop up (ten) These bitches they fuck and suck dick and they bustin' for Instagram, get your cloud up Uh, yeah, that way, float on the track like a Segway (go) Yeah, that way, I used to trap by the subway (trappin') Yeah, that way, young nigga trap with the AK (rrrah) Yeah, that way, big dyke ho get it on, Macy Gray (hey)   Raindrop, drip, drop top (drop top) Smokin' on cookie in the hotbox (cookie) Fuckin' on your bitch she a thot, thot, thot (thot) Cookin' up dope in the crockpot (pot) We came from nothin' to somethin' nigga (hey) I don't trust nobody grip the trigger (nobody) Call up the gang, and they come and get you (gang) Cry me a river, give you a tissue (hey) My bitch is bad and boujee (bad) Cookin' up dope with a Uzi (blaow) My niggas is savage, ruthless (savage) We got 30's and 100 rounds too (grrah) My bitch is bad and boujee (bad) Cookin' up dope with a Uzi (dope) My niggas is savage, ruthless (hey) We got 30's and 100 rounds too (glah)   Yeah, yeah, yeah, yeah, my bitch she bad to the bone, ay Wait, these niggas watchin', I swear to God they be my clones Yeah, hey, huh, switchin' my hoes like my flows (what?) Switchin' my flows like my clothes (like what?) Keep on shootin' that gun, don't reload Oh, oh, now she won't fuck with my crew Cause the money come all out the roof Drive the 'Rari, that bitch got no roof (skrt) Wait, what kind of 'Rari? 458 (damn) All of these niggas, they hate (they hate) Try to hide shoot through the gate Look, go to the strip club, make it rain (rain) So much money they use rakes Count 100, 000 in your face (in your face) Yeah, they put 300 right in the safe Met her today, oh She talk to me like she knew me, yeah Go to sleep in a Jacuzzi, yeah Yeah, wakin' up right to a two piece, yeah Countin' that paper like loose leaf, yeah Gettin' that chicken with blue cheese, yeah Yeah, boy you so fat like my collar You snakin', I swear to God that be that Gucci, ay And you know we winnin' (winnin') Yeah, we is not losin' Try play your song, it ain't move me (what?) Saw your girl once now she choose me, yeah   Raindrop, drop, drop top (drop top) Smokin' on cookie in the hotbox (cookie) Fuckin' on your bitch she a thot, thot, thot (thot) Cookin' up dope in the crockpot (pot) We came from nothin' to somethin' nigga (hey) I don't trust nobody grip the trigger (nobody) Call up the gang, and they come and get you (gang) Cry me a river, give you a tissue (hey) My bitch is bad and boujee (bad) Cookin' up dope with a Uzi (blaow) My niggas is savage, ruthless (savage) We got 30's and 100 rounds too (grrah) My bitch is bad and boujee (bad) Cookin' up dope with a Uzi (dope) My niggas is savage, ruthless (hey) We got 30's and 100 rounds too (glah)"
2017,samhunt,bodylikeabackroad,"Got a girl from the Southside, got braids in her hair First time I seen her walk by, man I 'bout fell up out my chair Had to get her number, it took me like six weeks Now me and her go way back like Cadillac seats  Body like a back road, drivin' with my eyes closed I know every curve like the back of my hand Doin' fifteen in a thirty, I ain't in no hurry I'ma take it slow just as fast as I can  The way she fit in them blue jeans, she don't need no belt But I can turn 'em inside out, I don't need no help Got a hips like honey, so thick and so sweet It ain't no curves like hers on them downtown streets  Body like a back road, drivin' with my eyes closed I know every curve like the back of my hand Doin' fifteen in a thirty, I ain't in no hurry I'ma take it slow just as fast as I can  We're out here in the boondocks with the breeze and the birds Tangled up in the tall grass with my lips on hers On a highway to heaven, headed south of her smile Get there when we get there, every inch is a mile  Body like a back road, drivin' with my eyes closed I know every curve like the back of my hand Doin' fifteen in a thirty, I ain't in no hurry I'ma take it slow just as fast as I can  I'ma take it slow Just as fast as I can (Body like a back road) (Drivin' with my eyes closed) Got braids in her hair (I know every curve like the back of my hand)"
2017,edsheeran,shapeofyou,"The club isn't the best place to find a lover So the bar is where I go (mmmm) Me and my friends at the table doing shots Drinking fast and then we talk slow (mmmm) And you come over and start up a conversation with just me And trust me I'll give it a chance now (mmmm) Take my hand, stop, put Van The Man on the jukebox And then we start to dance And now I'm singing like  Girl, you know I want your love Your love was handmade for somebody like me Come on now, follow my lead I may be crazy, don't mind me Say, boy, let's not talk too much Grab on my waist and put that body on me Come on now, follow my lead Come, come on now, follow my lead (mmmm)  I'm in love with the shape of you We push and pull like a magnet do Although my heart is falling too I'm in love with your body Last night you were in my room And now my bedsheets smell like you Every day discovering something brand new I'm in love with your body  Oh I oh I oh I oh I I'm in love with your body Oh I oh I oh I oh I I'm in love with your body Oh I oh I oh I oh I I'm in love with your body Every day discovering something brand new I'm in love with the shape of you  One week in we let the story begin We're going out on our first date (mmmm) You and me are thrifty, so go all you can eat Fill up your bag and I fill up a plate (mmmm) We talk for hours and hours about the sweet and the sour And how your family is doing okay (mmmm) And leave and get in a taxi, then kiss in the backseat Tell the driver make the radio play And I'm singing like  Girl, you know I want your love Your love was handmade for somebody like me Come on now, follow my lead I may be crazy, don't mind me Say, boy, let's not talk too much Grab on my waist and put that body on me Come on now, follow my lead Come, come on now, follow my lead (mmmm)  I'm in love with the shape of you We push and pull like a magnet do Although my heart is falling too I'm in love with your body Last night you were in my room And now my bedsheets smell like you Every day discovering something brand new I'm in love with your body  Oh I oh I oh I oh I I'm in love with your body Oh I oh I oh I oh I I'm in love with your body Oh I oh I oh I oh I I'm in love with your body Every day discovering something brand new I'm in love with the shape of you  Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on  I'm in love with the shape of you We push and pull like a magnet do Although my heart is falling too I'm in love with your body Last night you were in my room And now my bedsheets smell like you Every day discovering something brand new I'm in love with your body  Come on, be my baby, come on Come on, be my baby, come on I'm in love with your body Come on, be my baby, come on Come on, be my baby, come on I'm in love with your body Come on, be my baby, come on Come on, be my baby, come on I'm in love with your body Every day discovering something brand new I'm in love with the shape of you"
2017,luisfonsi,despacitoremix,"Coming over in my direction So thankful for that, it's such a blessin', yeah Turn every situation into Heaven, yeah Oh, you are my sunrise on the darkest day Got me feelin' some kind of way Make me wanna savour every moment slowly, slowly You fit me tailor-made, love, how you put it on Got the only key, know how to turn it on The way you nibble on my ear, The only words I wanna hear Baby, take it slow so we can last long   Oh, tú, tú eres el imán y yo soy el metal Me voy acercando y voy armando el plan Sólo con pensarlo se acelera el pulso   Oh, yeah ya, ya me está gustando más de lo normal Todos mis sentidos van pidiendo más Esto hay que tomarlo sin ningún apuro   Despacito Quiero respirar tu cuello despacito Deja que te diga cosas al oído Para que te acuerdes si no estás conmigo Despacito Quiero desnudarte a besos despacito Firmo en las paredes de tu laberinto Y hacer de tu cuerpo todo un manuscrito   Sube, sube, sube Sube, sube   Quiero ver bailar tu pelo Quiero ser tu ritmo Que le enseñes a mi boca Tus lugares favoritos (Favorito, favorito, baby) Déjame sobrepasar tus zonas de peligro Hasta provocar tus gritos Y que olvides tu apellido   Si te pido un beso, ven, dámelo Yo sé que estás pensándolo Llevo tiempo intentándolo Mami, esto es dando y dándolo Sabes que tu corazón conmigo te hace bang-bang Sabes que esa beba está buscando de mi bang-bang Ven, prueba de mi boca para ver cómo te sabe Quiero, quiero, quiero ver cuánto amor a ti te cabe Yo no tengo prisa, yo me quiero dar el viaje Empecemos lento, después salvaje   Pasito a pasito, suave suavecito Nos vamos pegando, poquito a poquito   Cuando tú me besas con esa destreza Veo que eres malicia con delicadeza   Pasito a pasito, suave suavecito Nos vamos pegando, poquito a poquito   Y es que esa belleza es un rompecabezas Pero pa' montarlo aquí tengo la pieza ¡Oye!   Despacito Quiero respirar tu cuello despacito Deja que te diga cosas al oído Para que te acuerdes si no estás conmigo Despacito Quiero desnudarte a besos despacito Firmo en las paredes de tu laberinto Y hacer de tu cuerpo todo un manuscrito   Sube, sube, sube Sube, sube   Quiero ver bailar tu pelo Quiero ser tu ritmo Que le enseñes a mi boca Tus lugares favoritos (Favorito, favorito, baby) Déjame sobrepasar tus zonas de peligro Hasta provocar tus gritos Y que olvides tu apellido   Despacito This is how we do it down in Puerto Rico I just wanna hear you screaming, ""¡Ay, Bendito!"" I can move forever cuando esté contigo ¡Báilalo!   Pasito a pasito, suave suavecito Nos vamos pegando, poquito a poquito   Que le enseñes a mi boca Tus lugares favoritos (Favorito, favorito, baby)   Pasito a pasito, suave suavecito Nos vamos pegando, poquito a poquito   Hasta provocar tus gritos (Fonsi)   Y que olvides tu apellido (D.Y.)   Despacito"
2018,postmalone,rockstar,"Hahahahaha Tank God  Ayy, I've been fuckin' hoes and poppin' pillies Man, I feel just like a rockstar (star) Ayy, ayy, all my brothers got that gas And they always be smokin' like a Rasta Fuckin' with me, call up on a Uzi And show up, man them the shottas When my homies pull up on your block They make that thing go grrrata-ta-ta (pow, pow, pow)  Ayy, ayy, switch my whip, came back in black I'm startin' sayin', ""Rest in peace to Bon Scott"" Ayy, close that door, we blowin' smoke She ask me light a fire like I'm Morrison Ayy, act a fool on stage Prolly leave my fuckin' show in a cop car Ayy, shit was legendary Threw a TV out the window of the Montage Cocaine on the table, liquor pourin', don't give a damn Dude, your girlfriend is a groupie, she just tryna get in Sayin', ""I'm with the band"" Ayy, ayy, now she actin' outta pocket Tryna grab up from my pants Hundred bitches in my trailer say they ain't got a man And they all brought a friend Yeah, ayy  Ayy, ayy, I've been fuckin' hoes and poppin' pillies Man, I feel just like a rockstar (star) Ayy, ayy, all my brothers got that gas And they always be smokin' like a Rasta Fuckin' with me, call up on a Uzi And show up, man them the shottas When my homies pull up on your block They make that thing go grrrata-ta-ta (pow, pow, pow)   I've been in the Hills fuckin' superstars Feelin' like a popstar (21, 21, 21) Drankin' Henny, bad bitches jumpin' in the pool And they ain't got on no bra (no bra) Hit her from the back, pullin' on her tracks And now she screamin' out, ""No mas"" (yeah, yeah, yeah) They like, ""Savage, why you got a 12 car garage And you only got 6 cars?"" (21) I ain't with the cakin', how you kiss that? (kiss that?) Your wifey say I'm lookin' like a whole snack (big snack) Green hundreds in my safe, I got old racks (old racks) L.A. bitches always askin' ""Where the coke at?"" Livin' like a rockstar, smash out on a cop car Sweeter than a Pop-Tart, you know you are not hard I done made the hot chart, 'member I used to trap hard Livin' like a rockstar, I'm livin' like a rockstar   Ayy, I've been fuckin' hoes and poppin' pillies Man, I feel just like a rockstar (star) Ayy, ayy, all my brothers got that gas And they always be smokin' like a Rasta Fuckin' with me, call up on a Uzi And show up, man them the shottas When my homies pull up on your block They make that thing go grrrata-ta-ta (pow, pow, pow)  Star, star, rockstar, rockstar, star Rockstar Rockstar, feel just like a rock... Rockstar Rockstar Rockstar Feel just like a..."
2018,zedd,themiddle,"Take a seat Right over there, sat on the stairs Stay or leave The cabinets are bare and I'm unaware Of just how we got into this mess Got so aggressive I know we meant all good intentions  So pull me closer Why don't you pull me close Why don't you come on over I can't just let you go  Oh baby Why don't you just meet me in the middle I'm losing my mind just a little So why don't you just meet me in the middle In the middle Baby Why don't you just meet me in the middle I'm losing my mind just a little So why don't you just meet me in the middle In the middle  Take a step Back for a minute, into the kitchen Floors are wet And taps are still running, dishes are broken How did we get into this mess Got so aggressive I know we meant all good intentions  So pull me closer Why don't you pull me close Why don't you come on over I can't just let you go  Oh baby Why don't you just meet me in the middle I'm losing my mind just a little So why don't you just meet me in the middle In the middle  Looking at you I can't lie Just pouring out admission Regardless my objection And it's not about my pride I need you on my skin just Come over, pull me in just  Oh baby Why don't you just meet me in the middle I'm losing my mind just a little So why don't you just meet me in the middle In the middle, no no  Baby Why don't you just meet me in the middle, oh yeah I'm losing my mind just a little So why don't you just meet me in the middle, oh In the middle Baby Why don't you just meet me in the middle, baby I'm losing my mind just a little So why don't you just meet me in the middle, middle In the middle, middle"
2018,drake,godsplan,"And they wishin' and wishin' and wishin' and wishin' They wishin' on me, yeah  I been movin' calm, don't start no trouble with me Tryna keep it peaceful is a struggle for me Don't pull up at 6 AM to cuddle with me You know how I like it when you lovin' on me I don't wanna die for them to miss me Yes, I see the things that they wishin' on me Hope I got some brothers that outlive me They gon' tell the story, shit was different with me  God's plan, God's plan I hold back, sometimes I won't, yuh I feel good, sometimes I don't, ayy, don't I finessed down Weston Road, ayy, 'nessed Might go down a G.O.D., yeah, wait I go hard on Southside G, yeah, wait I make sure that north-side eat  And still, bad things It's a lot of bad things That they wishin' and wishin' and wishin' and wishin' They wishin' on me Bad things It's a lot of bad things That they wishin' and wishin' and wishin' and wishin' They wishin' on me Yeah, ayy, ayy  She say, ""Do you love me?"" I tell her, ""Only partly I only love my bed and my mama, I'm sorry"" Fifty Dub, I even got it tatted on me 81, they'll bring the crashers to the party And you know me Turn the O2 into the O3, dog Without 40, Oli, there'd be no me 'Magine if I never met the broskies  God's plan, God's plan I can't do this on my own, ayy, no, ayy Someone watchin' this shit close, yep, close I've been me since Scarlett Road, ayy, road, ayy Might go down as G.O.D., yeah, wait I go hard on Southside G, ayy, wait I make sure that north-side eat, yeah  And still, bad things It's a lot of bad things That they wishin' and wishin' and wishin' and wishin' They wishin' on me, yeah, yeah Bad things It's a lot of bad things That they wishin' and wishin' and wishin' and wishin' They wishin' on me, yeah"
2018,beberexha,meanttobe,"Baby, lay on back and relax Kick your pretty feet up on my dash No need to go nowhere fast, let's enjoy right here where we at  Who knows where this road is supposed to lead? We got nothing but time As long as you're right here next to me, everything's gonna be alright  If it's meant to be, it'll be, it'll be Baby, just let it be If it's meant to be, it'll be, it'll be Baby, just let it be So won't you ride with me, ride with me? See where this thing goes If it's meant to be, it'll be, it'll be Baby, if it's meant to be   I don't mean to be so uptight But my heart's been hurt a couple times by a couple guys that didn't treat me right I ain't gon' lie, ain't gon' lie Cause I'm tired of the fake love, show me what you're made of Boy, make me believe   Whoa, hold up, girl, don't you know you're beautiful? And it's easy to see   If it's meant to be, it'll be, it'll be Baby, just let it be If it's meant to be, it'll be, it'll be Baby, just let it be So won't you ride with me, ride with me? See where this thing goes If it's meant to be, it'll be, it'll be Baby, if it's meant to be  So c'mon ride with me, ride with me See where this thing goes So c'mon ride with me, ride with me Baby, if it's meant to be   (Maybe we do) Maybe we don't (Maybe we will) {Maybe we won't}   But if it's meant to be, it'll be, it'll be Baby, just let it be (Sing it, Bebe) If it's meant to be, it'll be, it'll be (c'mon) Baby, just let it be (let's go) So won't you ride with me, ride with me? See where this thing goes (Come for a ride, baby) If it's meant to be, it'll be, it'll be Baby, if it's meant to be (Yeah)   (If it's meant to be, it'll be, it'll be) {Baby, if it's meant to be} (If it's meant to be, it'll be, it'll be) {Baby, if it's meant to be} Hmm"
2018,postmalone,psycho,"Damn, my AP goin' psycho, lil' mama bad like Michael Can't really trust nobody with all this jewelry on you My roof look like a no-show, got diamonds by the boatload Come with the Tony Romo for clowns and all the bozos My AP goin' psycho, lil' mama bad like Michael Can't really trust nobody with all this jewelry on you My roof look like a no-show, got diamonds by the boatload Don't act like you my friend when I'm rollin' through my ends, though  You stuck in the friend zone, I tell that four-five the fifth, ayy Hunnid bands inside my shorts, DeChino the shit, ayy Try to stuff it all in, but it don't even fit, ayy Know that I been with the shits ever since a jit, ayy I made my first million, I'm like, ""Shit, this is it,"" ayy 30 for a walk through, man, we had that bitch lit, ayy Had so many bottles, gave ugly girl a sip Out the window of the Benzo, we get seen in the rent' And I'm like ""Whoa, man, my neck so goddamn cold"" Diamonds wet, my t-shirt soaked I got homies, let it go, oh My money thick, won't ever fold She said, ""Can I have some to hold?"" And I can't ever tell you no  Damn, my AP goin' psycho, lil' mama bad like Michael Can't really trust nobody with all this jewelry on you My roof look like a no-show, got diamonds by the boatload Come with the Tony Romo for clowns and all the bozos My AP goin' psycho, lil' mama bad like Michael Can't really trust nobody with all this jewelry on you My roof look like a no-show, got diamonds by the boatload Don't act like you my friend when I'm rollin' through my ends, though   The AP goin' psycho, my Rollie goin' brazy I'm hittin' lil' mama, she wanna have my babies It's fifty on the pinky, chain so stanky You should see the whip, promise I can take yo' bitch Dolla ridin' in an old school Chevy, it's a drop top Boolin' with a thot-thot, she gon' give me top-top Just one switch, I can make the ass drop (hey) Uh, take you to the smoke shop We gon' get high, ayy, we gon' hit Rodeo Dial up Valentino, we gon' hit Pico Take you where I'm from, take you to the slums This ain't happen overnight, no, these diamonds real bright Saint Laurent jeans, still in my Vans though All VVSs, put you in a necklace Girl, you look beautiful tonight Stars on the roof, they matching with the jewelry   Damn, my AP goin' psycho, lil' mama bad like Michael Can't really trust nobody with all this jewelry on you My roof look like a no-show, got diamonds by the boatload Come with the Tony Romo for clowns and all the bozos My AP goin' psycho, lil' mama bad like Michael Can't really trust nobody with all this jewelry on you My roof look like a no-show, got diamonds by the boatload Don't act like you my friend when I'm rollin' through my ends, though"
2018,drake,inmyfeelings,"Trap, TrapMoneyBenny This shit got me in my feelings Gotta be real with it, yeah  Kiki, do you love me? Are you riding? Say you'll never ever leave from beside me 'Cause I want ya, and I need ya And I'm down for you always KB, do you love me? Are you riding? Say you'll never ever leave from beside me 'Cause I want ya, and I need ya And I'm down for you always  Look, the new me is really still the real me I swear you gotta feel me before they try and kill me They gotta make some choices, they runnin' out of options 'Cause I've been goin' off and they don't know when it's stoppin' And when you get to toppin', I see that you've been learnin' And when you get to shoppin', you spend it like you earned it And when you popped off on your ex he deserved it I thought you were the one from the jump that confirmed it TrapMoneyBenny I buy you Champagne but you love some Henny From the block like you Jenny I know you special, girl, 'cause I know too many  'Resha, do you love me? Are you riding? Say you'll never ever leave from beside me 'Cause I want ya, and I need ya And I'm down for you always JT, do you love me? Are you riding? Say you'll never ever leave from beside me 'Cause I want ya, and I need ya And I'm down for you always  Two bad bitches and we kissin' in the Wraith Kissin'-kissin' in the Wraith, kiss-kissin' in the Wraith I need that black card and the code to the safe Code to the safe, code-code to the safe-safe I show him how that neck work Fuck that Netflix and chill—what's your net-net-net worth? 'Cause I want ya, and I need ya And I'm down for you always Yeah, yeah, yeah, yeah, he bad And I'm down for you always Yeah, yeah, yeah, guess who's back And I'm down for you always D-down for you al– Black biggy biggy black biggy black blake D-d-down for you always I got a new boy, and that nigga trade!  Kiki, do you love me? Are you riding? Say you'll never ever leave from beside me 'Cause I want you, and I need you And I'm down for you always KB, do you love me? Are you riding? Say you'll never ever leave from beside me 'Cause I want ya, and I–  Skate and Smoke and Rap Now let me see you Bring that ass, bring that ass, bring that ass back! B-bring that ass, bring that ass, bring that ass back! Shawty say the nigga that she with can't hit But shawty, I'ma hit it, hit it like I can't miss Now let me see you Clap that ass, you're the only one I love Clap that ass, clap-clap that ass! Bring that ass back! Clap-clap-clap that ass, you're the only one I love Let's go, let's go, let's go! Bring that ass back!  Trap, TrapMoneyBenny This shit got me in my feelings Gotta be real with it, yup BlaqNmilD, you a genius, you diggin' me?  I don't even care, I need a photo with Drake Because my Instagram is weak as fuck I'm just being real, my shit, look"
